Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
973	0.585406969271065	ORPHA:90037	drug-induced autoimmune hemolytic anemia	HP:0002315	
973	0.585406969271065	ORPHA:95455	toxic epidermal necrolysis	HP:0000613	
973	0.585406969271065	ORPHA:618	familial melanoma	HP:0002071	CDK4,CDKN2A,CDKN2B,POT1,MC1R,MGMT,MITF,TERT,ACD,TERF2IP,BAP1
973	0.585406969271065	ORPHA:367	glycogen storage disease due to glycogen branching enzyme deficiency	HP:0001270	GBE1
973	0.585406969271065	ORPHA:31205	rat-bite fever	HP:0002315	
973	0.585406969271065	ORPHA:454836	avian influenza	HP:0002315	
973	0.585406969271065	ORPHA:2158	histidinuria due to a renal tubular defect	HP:0001249	
973	0.585406969271065	ORPHA:171622	hereditary spastic paraplegia 32	HP:0001256	
973	0.585406969271065	ORPHA:2790	autosomal dominant osteosclerosis, Worth type	HP:0010628	LRP5
973	0.585406969271065	ORPHA:2898	X-linked intellectual disability-plagiocephaly syndrome	HP:0000750	
973	0.585406969271065	ORPHA:401815	autosomal recessive spastic paraplegia type 66	HP:0001249	ARSI
973	0.585406969271065	ORPHA:119	autosomal recessive limb-girdle muscular dystrophy type 2E	HP:0000750	SGCB
973	0.585406969271065	ORPHA:97335	Osgood-Schlatter disease	HP:0002355	
973	0.585406969271065	ORPHA:168624	familial scaphocephaly syndrome, McGillivray type	HP:0001256	FGFR2
973	0.585406969271065	ORPHA:100083	laryngeal neuroendocrine neoplasm	HP:0001618	
973	0.585406969271065	ORPHA:1514	craniodigital syndrome-intellectual disability syndrome	HP:0001249	
973	0.585406969271065	ORPHA:431329	hereditary spastic paraplegia 57	HP:0001257	TFG
973	0.585406969271065	ORPHA:1973	faciocardiorenal syndrome	HP:0001249	
973	0.585406969271065	ORPHA:397725	neurodegeneration with brain iron accumulation 6	HP:0000722	COASY
973	0.585406969271065	ORPHA:3038	delayed speech-facial asymmetry-strabismus-ear lobe creases syndrome	HP:0000750	
973	0.585406969271065	ORPHA:423275	spinocerebellar ataxia type 40	HP:0001260	CCDC88C
973	0.585406969271065	ORPHA:1875	congenital muscular dystrophy-infantile cataract-hypogonadism syndrome	HP:0001288	
973	0.585406969271065	ORPHA:1883	ectodermal dysplasia-sensorineural deafness syndrome	HP:0100543	
973	0.585406969271065	ORPHA:320396	hereditary spastic paraplegia 45	HP:0001249	NT5C2
973	0.585406969271065	ORPHA:3456	Wildervanck syndrome	HP:0010628	
973	0.585406969271065	ORPHA:521390	spastic paraplegia, intellectual disability, nystagmus, and obesity	HP:0001249	KIDINS220
973	0.585406969271065	ORPHA:1389	cortical blindness-intellectual disability-polydactyly syndrome	HP:0001249	
973	0.585406969271065	ORPHA:2885	piebald trait-neurologic defects syndrome	HP:0001249	
973	0.585406969271065	ORPHA:139444	leukoencephalopathy with bilateral anterior temporal lobe cysts	HP:0001249	
973	0.585406969271065	ORPHA:98807	torsion dystonia 13	HP:0000473	
973	0.585406969271065	ORPHA:1159	progressive pseudorheumatoid arthropathy of childhood	HP:0001288	CCN6
973	0.585406969271065	ORPHA:261102	distal 7q11.23 microduplication syndrome	HP:0000729	
973	0.585406969271065	ORPHA:3454	Wieacker-Wolff syndrome	HP:0000657	ZC4H2
973	0.585406969271065	ORPHA:1802	ghosal hematodiaphyseal dysplasia	HP:0002167	TBXAS1
973	0.585406969271065	ORPHA:217012	spinocerebellar ataxia type 31	HP:0001257	BEAN1
973	0.585406969271065	ORPHA:99852	ravine syndrome	HP:0001251	
973	0.585406969271065	ORPHA:1885	isolated ectopia lentis	HP:0100543	FBN1,ADAMTSL4
973	0.585406969271065	ORPHA:90674	isolated thyroid-stimulating hormone deficiency	HP:0002360	TSHB
973	0.585406969271065	ORPHA:1399	Richards-Rundle syndrome	HP:0001251	
973	0.585406969271065	ORPHA:79435	oculocutaneous albinism type 4	HP:0000613	SLC45A2
973	0.585406969271065	ORPHA:1170	autosomal recessive spinocerebellar ataxia 2	HP:0000657	PMPCA
973	0.585406969271065	ORPHA:425	apolipoprotein A-I deficiency	HP:0004374	ABCA1,APOA1
973	0.585406969271065	ORPHA:84064	trichohepatoenteric syndrome	HP:0001256	SKIC3,SKIC2
973	0.585406969271065	ORPHA:79238	galactose epimerase deficiency	HP:0001249	GALE
973	0.585406969271065	ORPHA:401901	Huntington disease-like syndrome due to C9ORF72 expansions	HP:0000709	
973	0.585406969271065	ORPHA:85170	mesomelic dysplasia, Savarirayan type	HP:0001249	
973	0.585406969271065	ORPHA:2560	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome	HP:0002342	
973	0.585406969271065	ORPHA:101010	hereditary spastic paraplegia 30	HP:0001251	KIF1A
973	0.585406969271065	ORPHA:98911	myofibrillar myopathy 3	HP:0001260	MYOT
973	0.585406969271065	ORPHA:238722	familial congenital mirror movements	HP:0001256	RAD51,DCC,DNAL4,NTN1
973	0.585406969271065	ORPHA:1129	arachnodactyly-abnormal ossification-intellectual disability syndrome	HP:0001249	
973	0.585406969271065	ORPHA:263494	DPM3-congenital disorder of glycosylation	HP:0001315	DPM3
973	0.585406969271065	ORPHA:957	Acropectorovertebral dysplasia	HP:0001256	
973	0.585406969271065	ORPHA:2261	hypospadias-intellectual disability, Goldblatt type syndrome	HP:0001249	
973	0.585406969271065	ORPHA:329475	spastic paraplegia-Paget disease of bone syndrome	HP:0001258	VCP
973	0.585406969271065	ORPHA:2835	pectus excavatum-macrocephaly-dysplastic nails syndrome	HP:0001263	
973	0.585406969271065	ORPHA:445062	juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome	HP:0001256	DNAJC3
973	0.585406969271065	ORPHA:2213	hypertelorism, microtia, facial clefting syndrome	HP:0001249	
973	0.585406969271065	ORPHA:401820	autosomal recessive spastic paraplegia type 67	HP:0001256	PGAP1
973	0.585406969271065	ORPHA:141291	cleft lip and alveolus	HP:0002015	NECTIN1,IRF6,MSX1,TP63
973	0.585406969271065	ORPHA:1581	non-distal monosomy 10q	HP:0001251	
973	0.585406969271065	ORPHA:1437	ring chromosome 1	HP:0100543	
973	0.585406969271065	ORPHA:2533	microcephaly-deafness-intellectual disability syndrome	HP:0001249	
973	0.585406969271065	ORPHA:2305	isotretinoin syndrome	HP:0001315	
973	0.585406969271065	ORPHA:2528	microcephaly-microcornea syndrome, Seemanova type	HP:0002191	
973	0.585406969271065	ORPHA:2181	hydrocephaly-tall stature-joint laxity syndrome	HP:0001288	
973	0.585406969271065	ORPHA:3145	nephrogenic diabetes insipidus-intracranial calcification syndrome	HP:0001249	
973	0.585406969271065	ORPHA:324588	dyskinesia with orofacial involvement, autosomal dominant	HP:0000317	ADCY5
973	0.585406969271065	ORPHA:85274	syndromic X-linked intellectual disability 7	HP:0001249	
973	0.585406969271065	ORPHA:404	familial hyperaldosteronism type II	HP:0002315	CLCN2
973	0.585406969271065	ORPHA:1528	craniotelencephalic dysplasia	HP:0001263	
973	0.585406969271065	ORPHA:2233	hypogonadism-mitral valve prolapse-intellectual disability syndrome	HP:0001256	
973	0.585406969271065	ORPHA:99832	hypothyroidism, congenital, nongoitrous, 7	HP:0001263	TRHR
973	0.585406969271065	ORPHA:54	X-linked recessive ocular albinism	HP:0000613	AP3D1,GPR143
973	0.585406969271065	ORPHA:3000	familial male-limited precocious puberty	HP:0000708	LHCGR
973	0.585406969271065	ORPHA:231580	primary unilateral adrenal hyperplasia	HP:0001959	
973	0.585406969271065	ORPHA:99819	familial gestational hyperthyroidism	HP:0000713	TSHR
973	0.585406969271065	ORPHA:85408	rheumatoid factor-negative juvenile idiopathic arthritis	HP:0002186	CD247,ANKRD55,PTPN2,PTPN22,STAT4,IL2RA,IL2RB
973	0.585406969271065	ORPHA:98773	spinocerebellar ataxia type 21	HP:0000708	TMEM240
973	0.585406969271065	ORPHA:2672	encephalopathy, recurrent, of childhood	HP:0000708	
973	0.585406969271065	ORPHA:79432	oculocutaneous albinism type 2	HP:0000613	OCA2,MC1R
973	0.585406969271065	ORPHA:352723	attenuated Ch̩diak-Higashi syndrome	HP:0001249	LYST
973	0.585406969271065	ORPHA:2198	palmoplantar keratoderma-esophageal carcinoma syndrome	HP:0002015	RHBDF2
973	0.585406969271065	ORPHA:33574	gamma-glutamylcysteine synthetase deficiency	HP:0000709	GCLC
973	0.585406969271065	ORPHA:279882	Spasmus nutans	HP:0000473	
973	0.585406969271065	ORPHA:1186	mitochondrial DNA depletion syndrome 7 (hepatocerebral type)	HP:0001251	TWNK
973	0.585406969271065	ORPHA:499	Kerion celsi	HP:0002076	
973	0.585406969271065	ORPHA:444463	autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome	HP:0001269	TPP2
973	0.585406969271065	ORPHA:3222	phosphoribosylpyrophosphate synthetase superactivity	HP:0001249	
973	0.585406969271065	ORPHA:399086	Finnish upper limb-onset distal myopathy	HP:0002312	HNRNPA1
973	0.585406969271065	ORPHA:2988	pterygium colli-intellectual disability-digital anomalies syndrome	HP:0001249	
973	0.585406969271065	ORPHA:73273	growth delay due to insulin-like growth factor I resistance	HP:0001249	IGF1R
973	0.585406969271065	ORPHA:1193	Atkin-Flaitz syndrome	HP:0001249	
973	0.585406969271065	ORPHA:319199	hereditary spastic paraplegia 53	HP:0000750	VPS37A
973	0.585406969271065	ORPHA:100994	hereditary spastic paraplegia 13	HP:0001258	HSPD1
973	0.585406969271065	ORPHA:314978	X-linked non progressive cerebellar ataxia	HP:0001249	ATP2B3
973	0.585406969271065	ORPHA:352479	autosomal recessive limb-girdle muscular dystrophy type 2U	HP:0002505	CRPPA
973	0.585406969271065	ORPHA:254343	spastic ataxia 4	HP:0000712	MTPAP
973	0.585406969271065	ORPHA:459056	hereditary spastic paraplegia 75	HP:0001249	MAG
973	0.585406969271065	ORPHA:2183	hydrocephalus-obesity-hypogonadism syndrome	HP:0001256	
973	0.585406969271065	ORPHA:1064	aniridia-renal agenesis-psychomotor retardation syndrome	HP:0011342	
973	0.585406969271065	ORPHA:30	orotic aciduria	HP:0001263	UMPS
973	0.585406969271065	ORPHA:2387	leukonychia totalis	HP:0000613	PLCD1
973	0.585406969271065	ORPHA:1882	hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome	HP:0000708	
973	0.585406969271065	ORPHA:1919	phenobarbital embryopathy	HP:0001249	
973	0.585406969271065	ORPHA:1816	Leukomelanoderma-infantilism-intellectual disability-hypodontia-hypotrichosis syndrome	HP:0001249	
973	0.585406969271065	ORPHA:320380	hereditary spastic paraplegia 54	HP:0001249	DDHD2
973	0.585406969271065	ORPHA:314603	spastic ataxia 3	HP:0001256	MARS2
973	0.585406969271065	ORPHA:2928	polyneuropathy-intellectual disability-acromicria-premature menopause syndrome	HP:0000762	
973	0.585406969271065	ORPHA:247604	juvenile primary lateral sclerosis	HP:0001257	ALS2,ERLIN2
973	0.585406969271065	ORPHA:2386	leukoencephalopathy-palmoplantar keratoderma syndrome	HP:0000726	
973	0.585406969271065	ORPHA:52429	branchiootic syndrome	HP:0010628	EYA1,SIX1
973	0.585406969271065	ORPHA:1450	chromosome 8-derived supernumerary ring/marker	HP:0001249	
973	0.585406969271065	ORPHA:178377	osteosclerosis-developmental delay-craniosynostosis syndrome	HP:0002315	LRP5
973	0.585406969271065	ORPHA:101082	Charcot-Marie-Tooth disease type 1B	HP:0000762	MPZ
973	0.585406969271065	ORPHA:2128	isolated hemihyperplasia	HP:0001256	IGF2,H19,KCNQ1OT1
973	0.585406969271065	ORPHA:3217	deafness-small bowel diverticulosis-neuropathy syndrome	HP:0001265	
973	0.585406969271065	ORPHA:1184	ataxia-photosensitivity-short stature syndrome	HP:0001251	
973	0.585406969271065	ORPHA:163690	hypotonia-cystinuria syndrome	HP:0002591	PREPL,SLC3A1
973	0.585406969271065	ORPHA:79230	hemochromatosis type 2	HP:0001254	HJV,HAMP
973	0.585406969271065	ORPHA:85193	idiopathic juvenile osteoporosis	HP:0001288	WNT1,WNT3A,DKK1
973	0.585406969271065	ORPHA:36899	myoclonus-dystonia syndrome	HP:0000473	DRD2,SGCE,KCTD17,TOR1A
973	0.585406969271065	ORPHA:79399	epidermolysis bullosa simplex 1B, generalized intermediate	HP:0003473	KRT14,KRT5
973	0.585406969271065	ORPHA:2704	Ochoa syndrome	HP:0001959	HPSE2,LRIG2
973	0.585406969271065	ORPHA:284227	tempi syndrome	HP:0002315	
973	0.585406969271065	ORPHA:90342	xeroderma pigmentosum variant type	HP:0000613	POLH
973	0.585406969271065	ORPHA:28	vitamin B12-responsive methylmalonic acidemia	HP:0001249	
973	0.585406969271065	ORPHA:1955	spinocerebellar ataxia type 34	HP:0001260	ELOVL4
973	0.585406969271065	ORPHA:2349	muscular pseudohypertrophy-hypothyroidism syndrome	HP:0001288	
973	0.585406969271065	ORPHA:140896	severe acute respiratory syndrome	HP:0002315	
973	0.585406969271065	ORPHA:90042	primary familial polycythemia due to EPO receptor mutation	HP:0002315	EPOR
973	0.585406969271065	ORPHA:399081	KLHL9-related early-onset distal myopathy	HP:0002355	KLHL9
973	0.585406969271065	ORPHA:139536	neuronopathy, distal hereditary motor, type 5	HP:0001347	GARS1,BSCL2,REEP1
973	0.585406969271065	ORPHA:663	maternally-inherited progressive external ophthalmoplegia	HP:0000716	
973	0.585406969271065	ORPHA:320370	hereditary spastic paraplegia 43	HP:0001257	
973	0.585406969271065	ORPHA:34515	autosomal recessive limb-girdle muscular dystrophy type 2I	HP:0001270	FKRP
973	0.585406969271065	ORPHA:62	autosomal recessive limb-girdle muscular dystrophy type 2D	HP:0002359	SGCA
973	0.585406969271065	ORPHA:504476	cerebellar ataxia with neuropathy and bilateral vestibular areflexia syndrome	HP:0000750	RFC1
973	0.585406969271065	ORPHA:2501	metaphyseal chondrodysplasia, Spahr type	HP:0001288	MMP13
973	0.585406969271065	ORPHA:320360	maternally-inherited spastic paraplegia	HP:0001347	ATP6
973	0.585406969271065	ORPHA:999	ermine phenotype	HP:0000613	
973	0.585406969271065	ORPHA:98805	torsion dystonia 4	HP:0000473	TUBB4A
973	0.585406969271065	ORPHA:98763	spinocerebellar ataxia type 14	HP:0001260	PRKCG
973	0.585406969271065	ORPHA:3207	white matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome	HP:0001249	
973	0.585406969271065	ORPHA:363710	spinocerebellar ataxia type 37	HP:0001288	DAB1
973	0.585406969271065	ORPHA:2576	mulibrey nanism	HP:0001315	TRIM37
973	0.585406969271065	ORPHA:488594	autosomal recessive spastic paraplegia type 76	HP:0001251	CAPN1
973	0.585406969271065	ORPHA:189427	Cushing syndrome due to macronodular adrenal hyperplasia	HP:0000716	GNAS,ARMC5,KDM1A
973	0.585406969271065	ORPHA:79155	encephalopathy due to hydroxykynureninuria	HP:0000733	KYNU
973	0.585406969271065	ORPHA:1065	aniridia-cerebellar ataxia-intellectual disability syndrome	HP:0001249	ITPR1,PAX6
973	0.585406969271065	ORPHA:1188	ataxia - deafness - intellectual disability syndrome	HP:0000762	
973	0.585406969271065	ORPHA:1548	cryptorchidism-arachnodactyly-intellectual disability syndrome	HP:0001249	
973	0.585406969271065	ORPHA:1187	Arts syndrome	HP:0001251	PRPS1
973	0.585406969271065	ORPHA:168593	sudden infant death-dysgenesis of the testes syndrome	HP:0001265	TSPYL1
973	0.585406969271065	ORPHA:291	congenital varicella syndrome	HP:0001249	
973	0.585406969271065	ORPHA:1473	uveal coloboma-cleft lip and palate-intellectual disability	HP:0001249	YAP1
973	0.585406969271065	ORPHA:251915	papillary tumor of the pineal region	HP:0002131	
973	0.585406969271065	ORPHA:90035	paroxysmal cold hemoglobinuria	HP:0002315	
973	0.585406969271065	ORPHA:488650	distal myopathy, Tateyama type	HP:0001284	CAV3
973	0.585406969271065	ORPHA:261524	paternal uniparental disomy of chromosome X	HP:0001249	
973	0.585406969271065	ORPHA:101011	hereditary spastic paraplegia 31	HP:0001260	REEP1
973	0.585406969271065	ORPHA:90646	deafness-hypogonadism syndrome	HP:0000708	
973	0.585406969271065	ORPHA:1803	thoracomelic dysplasia	HP:0001288	
973	0.585406969271065	ORPHA:1809	hidrotic ectodermal dysplasia, Halal type	HP:0001249	
973	0.585406969271065	ORPHA:139578	hereditary sensory and autonomic neuropathy with spastic paraplegia	HP:0001257	CCT5
973	0.585406969271065	ORPHA:2643	microcephalic primordial dwarfism, Toriello type	HP:0001249	
973	0.585406969271065	ORPHA:284332	infantile-onset autosomal recessive nonprogressive cerebellar ataxia	HP:0000750	
973	0.585406969271065	ORPHA:1762	syndromic X-linked intellectual disability Lubs type	HP:0001263	MECP2
973	0.585406969271065	ORPHA:276193	spinocerebellar ataxia type 35	HP:0000473	TGM6
973	0.585406969271065	ORPHA:306669	hemiparkinsonism-hemiatrophy syndrome	HP:0000716	
973	0.585406969271065	ORPHA:100086	gallbladder neuroendocrine tumor, grade 1/2	HP:0012658	
973	0.585406969271065	ORPHA:320411	hereditary spastic paraplegia 56	HP:0001249	CYP2U1
973	0.585406969271065	ORPHA:2575	cystic fibrosis-gastritis-megaloblastic anemia syndrome	HP:0001249	
973	0.585406969271065	ORPHA:3416	hyperostosis corticalis generalisata	HP:0010628	SOST,LRP5
973	0.585406969271065	ORPHA:420492	dystonia 23	HP:0000473	CIZ1
973	0.585406969271065	ORPHA:70	proximal spinal muscular atrophy	HP:0001315	
973	0.585406969271065	ORPHA:314632	parkinsonism due to ATP13A2 deficiency	HP:0000716	ATP13A2
973	0.585406969271065	ORPHA:300493	Sagliker syndrome	HP:0000716	
973	0.585406969271065	ORPHA:158684	epidermolysis bullosa simplex 5C, with pyloric atresia	HP:0002015	PLEC,ITGB4
973	0.585406969271065	ORPHA:210571	dystonia 16	HP:0000473	PRKRA
973	0.585406969271065	ORPHA:98810	paroxysmal nonkinesigenic dyskinesia	HP:0000473	PRRT2,PNKD
973	0.585406969271065	ORPHA:300605	juvenile amyotrophic lateral sclerosis	HP:0000708	SPTLC1,SIGMAR1,FUS,SPG11,ALS2
973	0.585406969271065	ORPHA:403	glucocorticoid-remediable aldosteronism	HP:0001959	CYP11B1,CYP11B2
973	0.585406969271065	ORPHA:101078	Charcot-Marie-Tooth disease X-linked recessive 4	HP:0000762	AIFM1
973	0.585406969271065	ORPHA:615	familial atrial myxoma	HP:0003388	PRKAR1A
973	0.585406969271065	ORPHA:99734	myotonia fluctuans	HP:0000643	SCN4A
973	0.585406969271065	ORPHA:231625	aldosterone-producing adrenal cortex adenoma	HP:0002315	
973	0.585406969271065	ORPHA:95716	familial thyroid dyshormonogenesis	HP:0001249	DUOXA2,DUOX2,TG,TPO,IYD,SLC5A5
973	0.585406969271065	ORPHA:279947	postorgasmic illness syndrome	HP:0000613	
973	0.585406969271065	ORPHA:366	glycogen storage disease III	HP:0001256	AGL
973	0.585406969271065	ORPHA:853	fetal and neonatal alloimmune thrombocytopenia	HP:0001263	ITGB3,GP1BA,ITGA2,CD109,ITGA2B,GP1BB
973	0.585406969271065	ORPHA:98934	Huntington disease-like 2	HP:0000708	JPH3
973	0.585406969271065	ORPHA:132	butyrylcholinesterase deficiency	HP:0003470	BCHE
973	0.585406969271065	ORPHA:609	tibial muscular dystrophy	HP:0002312	TTN
973	0.585406969271065	ORPHA:468661	hereditary spastic paraplegia 74	HP:0002355	IBA57
973	0.585406969271065	ORPHA:3433	microcephaly-brachydactyly-kyphoscoliosis syndrome	HP:0002187	
973	0.585406969271065	ORPHA:2058	Fryns Smeets Thiry syndrome	HP:0001249	
973	0.585406969271065	ORPHA:1295	brachytelephalangy-dysmorphism-Kallmann syndrome	HP:0000458	
973	0.585406969271065	ORPHA:247815	autosomal recessive ataxia due to PEX10 deficiency	HP:0000657	PEX10
973	0.585406969271065	ORPHA:324581	benign Samaritan congenital myopathy	HP:0001254	RYR1
973	0.585406969271065	ORPHA:95433	peroxisome biogenesis disorder 4B	HP:0000657	PEX6
973	0.585406969271065	ORPHA:3201	ventricular extrasystoles with syncopal episodes-perodactyly-robin sequence syndrome	HP:0001249	
973	0.585406969271065	ORPHA:217385	chromosome 17p13.3 duplication syndrome	HP:0001263	PAFAH1B1,YWHAE
973	0.585406969271065	ORPHA:2013	cleft palate-large ears-small head syndrome	HP:0001263	
973	0.585406969271065	ORPHA:251076	8p23.1 duplication syndrome	HP:0001249	
973	0.585406969271065	ORPHA:101110	spinocerebellar ataxia type 20	HP:0001251	
973	0.585406969271065	ORPHA:174	Schmid metaphyseal chondrodysplasia	HP:0002515	COL10A1
